+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.9522   |   3.9522   |     0.0000    |  0.0000 |
| epoch 2  |   3.7324   |   3.7324   |     0.0000    |  0.0000 |
| epoch 3  |   3.6174   |   3.6174   |     0.0000    |  0.0000 |
| epoch 4  |   3.5400   |   3.5400   |     0.0000    |  0.0000 |
| epoch 5  |   3.4865   |   3.4865   |     0.0000    |  0.0000 |
| epoch 6  |   3.4268   |   3.4268   |     0.0000    |  0.0000 |
| epoch 7  |   3.3782   |   3.3782   |     0.0000    |  0.0000 |
| epoch 8  |   3.3290   |   3.3290   |     0.0000    |  0.0000 |
| epoch 9  |   3.2739   |   3.2739   |     0.0000    |  0.0000 |
| epoch 10 |   4.5914   |   3.2338   |     1.0000    |  1.3576 |
| epoch 11 |   4.5166   |   3.1992   |     1.0000    |  1.3174 |
| epoch 12 |   4.4735   |   3.1672   |     1.0000    |  1.3064 |
| epoch 13 |   4.4109   |   3.1263   |     1.0000    |  1.2846 |
| epoch 14 |   4.4092   |   3.0989   |     1.0000    |  1.3103 |
| epoch 15 |   4.3661   |   3.0530   |     1.0000    |  1.3131 |
| epoch 16 |   4.3247   |   3.0088   |     1.0000    |  1.3160 |
| epoch 17 |   4.2914   |   2.9735   |     1.0000    |  1.3180 |
| epoch 18 |   4.2572   |   2.9381   |     1.0000    |  1.3191 |
| epoch 19 |   4.2222   |   2.8987   |     1.0000    |  1.3235 |
| epoch 20 |   4.1915   |   2.8633   |     1.0000    |  1.3282 |
| epoch 21 |   4.1644   |   2.8319   |     1.0000    |  1.3325 |
| epoch 22 |   4.1387   |   2.8025   |     1.0000    |  1.3362 |
| epoch 23 |   4.1115   |   2.7751   |     1.0000    |  1.3364 |
| epoch 24 |   4.0898   |   2.7512   |     1.0000    |  1.3386 |
| epoch 25 |   4.0582   |   2.7178   |     1.0000    |  1.3403 |
| epoch 26 |   4.0266   |   2.6870   |     1.0000    |  1.3396 |
| epoch 27 |   3.9966   |   2.6611   |     1.0000    |  1.3355 |
| epoch 28 |   3.9827   |   2.6399   |     1.0000    |  1.3429 |
| epoch 29 |   3.9494   |   2.6080   |     1.0000    |  1.3414 |
| epoch 30 |   3.9244   |   2.5878   |     1.0000    |  1.3366 |
| epoch 31 |   3.9110   |   2.5719   |     1.0000    |  1.3391 |
| epoch 32 |   3.8825   |   2.5432   |     1.0000    |  1.3393 |
| epoch 33 |   3.8614   |   2.5264   |     1.0000    |  1.3350 |
| epoch 34 |   3.8382   |   2.4995   |     1.0000    |  1.3387 |
| epoch 35 |   3.8218   |   2.4828   |     1.0000    |  1.3390 |
| epoch 36 |   3.8020   |   2.4611   |     1.0000    |  1.3409 |
| epoch 37 |   3.7804   |   2.4409   |     1.0000    |  1.3395 |
| epoch 38 |   3.7712   |   2.4265   |     1.0000    |  1.3447 |
| epoch 39 |   3.7519   |   2.4062   |     1.0000    |  1.3458 |
| epoch 40 |   3.7376   |   2.3903   |     1.0000    |  1.3472 |
| epoch 41 |   3.7285   |   2.3814   |     1.0000    |  1.3472 |
| epoch 42 |   3.7074   |   2.3561   |     1.0000    |  1.3512 |
| epoch 43 |   3.6857   |   2.3399   |     1.0000    |  1.3458 |
| epoch 44 |   3.6736   |   2.3247   |     1.0000    |  1.3489 |
| epoch 45 |   3.6543   |   2.3024   |     1.0000    |  1.3519 |
| epoch 46 |   3.6362   |   2.2881   |     1.0000    |  1.3480 |
| epoch 47 |   3.6202   |   2.2720   |     1.0000    |  1.3482 |
| epoch 48 |   3.6008   |   2.2529   |     1.0000    |  1.3479 |
| epoch 49 |   3.5913   |   2.2381   |     1.0000    |  1.3532 |
| epoch 50 |   3.5656   |   2.2200   |     1.0000    |  1.3455 |
+----------+------------+------------+---------------+---------+
