+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   2.1367   |   2.1367   |     0.0000    |  0.0000 |
| epoch 2  |   2.0580   |   2.0580   |     0.0000    |  0.0000 |
| epoch 3  |   1.9928   |   1.9928   |     0.0000    |  0.0000 |
| epoch 4  |   1.9436   |   1.9436   |     0.0000    |  0.0000 |
| epoch 5  |   1.9014   |   1.9014   |     0.0000    |  0.0000 |
| epoch 6  |   1.8524   |   1.8524   |     0.0000    |  0.0000 |
| epoch 7  |   1.8067   |   1.8067   |     0.0000    |  0.0000 |
| epoch 8  |   1.7653   |   1.7653   |     0.0000    |  0.0000 |
| epoch 9  |   1.7242   |   1.7242   |     0.0000    |  0.0000 |
| epoch 10 |   3.0797   |   1.6814   |     1.0000    |  1.3983 |
| epoch 11 |   3.0390   |   1.6483   |     1.0000    |  1.3907 |
| epoch 12 |   2.9979   |   1.6109   |     1.0000    |  1.3871 |
| epoch 13 |   2.9657   |   1.5803   |     1.0000    |  1.3854 |
| epoch 14 |   2.9407   |   1.5568   |     1.0000    |  1.3839 |
| epoch 15 |   2.9171   |   1.5328   |     1.0000    |  1.3844 |
| epoch 16 |   2.8871   |   1.5045   |     1.0000    |  1.3826 |
| epoch 17 |   2.8672   |   1.4849   |     1.0000    |  1.3822 |
| epoch 18 |   2.8436   |   1.4620   |     1.0000    |  1.3817 |
| epoch 19 |   2.8283   |   1.4475   |     1.0000    |  1.3808 |
| epoch 20 |   2.8065   |   1.4257   |     1.0000    |  1.3807 |
| epoch 21 |   2.7877   |   1.4074   |     1.0000    |  1.3803 |
| epoch 22 |   2.7702   |   1.3922   |     1.0000    |  1.3781 |
| epoch 23 |   2.7521   |   1.3738   |     1.0000    |  1.3784 |
| epoch 24 |   2.7289   |   1.3518   |     1.0000    |  1.3771 |
| epoch 25 |   2.7153   |   1.3368   |     1.0000    |  1.3785 |
| epoch 26 |   2.7050   |   1.3278   |     1.0000    |  1.3772 |
| epoch 27 |   2.6859   |   1.3094   |     1.0000    |  1.3765 |
| epoch 28 |   2.6685   |   1.2924   |     1.0000    |  1.3761 |
| epoch 29 |   2.6498   |   1.2744   |     1.0000    |  1.3753 |
| epoch 30 |   2.6452   |   1.2682   |     1.0000    |  1.3770 |
| epoch 31 |   2.6240   |   1.2497   |     1.0000    |  1.3743 |
| epoch 32 |   2.6127   |   1.2371   |     1.0000    |  1.3756 |
| epoch 33 |   2.5965   |   1.2207   |     1.0000    |  1.3758 |
| epoch 34 |   2.5776   |   1.2024   |     1.0000    |  1.3752 |
| epoch 35 |   2.5730   |   1.1992   |     1.0000    |  1.3738 |
| epoch 36 |   2.5514   |   1.1773   |     1.0000    |  1.3740 |
| epoch 37 |   2.5447   |   1.1708   |     1.0000    |  1.3739 |
| epoch 38 |   2.5281   |   1.1561   |     1.0000    |  1.3720 |
| epoch 39 |   2.5169   |   1.1440   |     1.0000    |  1.3729 |
| epoch 40 |   2.5022   |   1.1286   |     1.0000    |  1.3735 |
| epoch 41 |   2.4959   |   1.1231   |     1.0000    |  1.3727 |
| epoch 42 |   2.4787   |   1.1058   |     1.0000    |  1.3729 |
| epoch 43 |   2.4716   |   1.0981   |     1.0000    |  1.3735 |
| epoch 44 |   2.4598   |   1.0886   |     1.0000    |  1.3712 |
| epoch 45 |   2.4446   |   1.0727   |     1.0000    |  1.3719 |
| epoch 46 |   2.4387   |   1.0680   |     1.0000    |  1.3708 |
| epoch 47 |   2.4275   |   1.0563   |     1.0000    |  1.3712 |
| epoch 48 |   2.4123   |   1.0425   |     1.0000    |  1.3698 |
| epoch 49 |   2.4031   |   1.0342   |     1.0000    |  1.3689 |
| epoch 50 |   2.3912   |   1.0219   |     1.0000    |  1.3693 |
+----------+------------+------------+---------------+---------+
