+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   2.0909   |   2.0909   |     0.0000    |  0.0000 |
| epoch 2  |   1.9317   |   1.9317   |     0.0000    |  0.0000 |
| epoch 3  |   1.8322   |   1.8322   |     0.0000    |  0.0000 |
| epoch 4  |   1.7711   |   1.7711   |     0.0000    |  0.0000 |
| epoch 5  |   1.7171   |   1.7171   |     0.0000    |  0.0000 |
| epoch 6  |   1.6774   |   1.6774   |     0.0000    |  0.0000 |
| epoch 7  |   1.6332   |   1.6332   |     0.0000    |  0.0000 |
| epoch 8  |   1.5998   |   1.5998   |     0.0000    |  0.0000 |
| epoch 9  |   1.5661   |   1.5661   |     0.0000    |  0.0000 |
| epoch 10 |   2.8941   |   1.5361   |     1.0000    |  1.3579 |
| epoch 11 |   2.8373   |   1.5246   |     1.0000    |  1.3127 |
| epoch 12 |   2.8201   |   1.5071   |     1.0000    |  1.3130 |
| epoch 13 |   2.7925   |   1.4870   |     1.0000    |  1.3055 |
| epoch 14 |   2.7773   |   1.4649   |     1.0000    |  1.3124 |
| epoch 15 |   2.7689   |   1.4397   |     1.0000    |  1.3292 |
| epoch 16 |   2.7459   |   1.4134   |     1.0000    |  1.3325 |
| epoch 17 |   2.7347   |   1.4009   |     1.0000    |  1.3337 |
| epoch 18 |   2.6979   |   1.3695   |     1.0000    |  1.3284 |
| epoch 19 |   2.6844   |   1.3498   |     1.0000    |  1.3345 |
| epoch 20 |   2.6670   |   1.3313   |     1.0000    |  1.3357 |
| epoch 21 |   2.6438   |   1.3103   |     1.0000    |  1.3335 |
| epoch 22 |   2.6242   |   1.2930   |     1.0000    |  1.3313 |
| epoch 23 |   2.6082   |   1.2742   |     1.0000    |  1.3340 |
| epoch 24 |   2.5957   |   1.2625   |     1.0000    |  1.3332 |
| epoch 25 |   2.5834   |   1.2447   |     1.0000    |  1.3387 |
| epoch 26 |   2.5662   |   1.2292   |     1.0000    |  1.3369 |
| epoch 27 |   2.5509   |   1.2172   |     1.0000    |  1.3337 |
| epoch 28 |   2.5354   |   1.1990   |     1.0000    |  1.3364 |
| epoch 29 |   2.5308   |   1.1940   |     1.0000    |  1.3369 |
| epoch 30 |   2.5186   |   1.1765   |     1.0000    |  1.3421 |
| epoch 31 |   2.4990   |   1.1581   |     1.0000    |  1.3409 |
| epoch 32 |   2.4798   |   1.1472   |     1.0000    |  1.3327 |
| epoch 33 |   2.4692   |   1.1337   |     1.0000    |  1.3356 |
| epoch 34 |   2.4645   |   1.1274   |     1.0000    |  1.3371 |
| epoch 35 |   2.4427   |   1.1056   |     1.0000    |  1.3371 |
| epoch 36 |   2.4411   |   1.1011   |     1.0000    |  1.3399 |
| epoch 37 |   2.4281   |   1.0953   |     1.0000    |  1.3328 |
| epoch 38 |   2.4138   |   1.0774   |     1.0000    |  1.3364 |
| epoch 39 |   2.4080   |   1.0691   |     1.0000    |  1.3390 |
| epoch 40 |   2.3984   |   1.0599   |     1.0000    |  1.3385 |
| epoch 41 |   2.3800   |   1.0476   |     1.0000    |  1.3323 |
| epoch 42 |   2.3736   |   1.0342   |     1.0000    |  1.3394 |
| epoch 43 |   2.3704   |   1.0298   |     1.0000    |  1.3406 |
| epoch 44 |   2.3661   |   1.0226   |     1.0000    |  1.3435 |
| epoch 45 |   2.3531   |   1.0099   |     1.0000    |  1.3432 |
| epoch 46 |   2.3432   |   1.0023   |     1.0000    |  1.3409 |
| epoch 47 |   2.3267   |   0.9915   |     1.0000    |  1.3352 |
| epoch 48 |   2.3249   |   0.9865   |     1.0000    |  1.3384 |
| epoch 49 |   2.3209   |   0.9738   |     1.0000    |  1.3471 |
| epoch 50 |   2.3105   |   0.9690   |     1.0000    |  1.3415 |
+----------+------------+------------+---------------+---------+
