+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.9277   |   3.9277   |     0.0000    |  0.0000 |
| epoch 2  |   3.6728   |   3.6728   |     0.0000    |  0.0000 |
| epoch 3  |   3.5482   |   3.5482   |     0.0000    |  0.0000 |
| epoch 4  |   3.4647   |   3.4647   |     0.0000    |  0.0000 |
| epoch 5  |   3.4060   |   3.4060   |     0.0000    |  0.0000 |
| epoch 6  |   3.3550   |   3.3550   |     0.0000    |  0.0000 |
| epoch 7  |   3.3065   |   3.3065   |     0.0000    |  0.0000 |
| epoch 8  |   3.2737   |   3.2737   |     0.0000    |  0.0000 |
| epoch 9  |   3.2210   |   3.2210   |     0.0000    |  0.0000 |
| epoch 10 |   4.5267   |   3.1816   |     1.0000    |  1.3451 |
| epoch 11 |   4.4636   |   3.1390   |     1.0000    |  1.3246 |
| epoch 12 |   4.4337   |   3.0990   |     1.0000    |  1.3347 |
| epoch 13 |   4.3660   |   3.0298   |     1.0000    |  1.3362 |
| epoch 14 |   4.3323   |   2.9924   |     1.0000    |  1.3400 |
| epoch 15 |   4.2850   |   2.9450   |     1.0000    |  1.3400 |
| epoch 16 |   4.2481   |   2.9066   |     1.0000    |  1.3414 |
| epoch 17 |   4.2019   |   2.8634   |     1.0000    |  1.3385 |
| epoch 18 |   4.1808   |   2.8400   |     1.0000    |  1.3408 |
| epoch 19 |   4.1480   |   2.8093   |     1.0000    |  1.3386 |
| epoch 20 |   4.1269   |   2.7844   |     1.0000    |  1.3426 |
| epoch 21 |   4.0966   |   2.7541   |     1.0000    |  1.3424 |
| epoch 22 |   4.0635   |   2.7254   |     1.0000    |  1.3380 |
| epoch 23 |   4.0455   |   2.7079   |     1.0000    |  1.3376 |
| epoch 24 |   4.0169   |   2.6796   |     1.0000    |  1.3373 |
| epoch 25 |   4.0051   |   2.6635   |     1.0000    |  1.3416 |
| epoch 26 |   3.9739   |   2.6333   |     1.0000    |  1.3406 |
| epoch 27 |   3.9630   |   2.6234   |     1.0000    |  1.3396 |
| epoch 28 |   3.9364   |   2.5973   |     1.0000    |  1.3390 |
| epoch 29 |   3.9162   |   2.5765   |     1.0000    |  1.3397 |
| epoch 30 |   3.9016   |   2.5576   |     1.0000    |  1.3440 |
| epoch 31 |   3.8776   |   2.5338   |     1.0000    |  1.3438 |
| epoch 32 |   3.8574   |   2.5151   |     1.0000    |  1.3423 |
| epoch 33 |   3.8424   |   2.4994   |     1.0000    |  1.3430 |
| epoch 34 |   3.8222   |   2.4783   |     1.0000    |  1.3439 |
| epoch 35 |   3.8008   |   2.4580   |     1.0000    |  1.3428 |
| epoch 36 |   3.7920   |   2.4448   |     1.0000    |  1.3472 |
| epoch 37 |   3.7742   |   2.4288   |     1.0000    |  1.3454 |
| epoch 38 |   3.7504   |   2.4066   |     1.0000    |  1.3438 |
| epoch 39 |   3.7344   |   2.3923   |     1.0000    |  1.3421 |
| epoch 40 |   3.7229   |   2.3769   |     1.0000    |  1.3460 |
| epoch 41 |   3.7064   |   2.3566   |     1.0000    |  1.3498 |
| epoch 42 |   3.6913   |   2.3430   |     1.0000    |  1.3484 |
| epoch 43 |   3.6784   |   2.3288   |     1.0000    |  1.3496 |
| epoch 44 |   3.6621   |   2.3158   |     1.0000    |  1.3463 |
| epoch 45 |   3.6451   |   2.2958   |     1.0000    |  1.3493 |
| epoch 46 |   3.6324   |   2.2791   |     1.0000    |  1.3533 |
| epoch 47 |   3.6100   |   2.2653   |     1.0000    |  1.3447 |
| epoch 48 |   3.5955   |   2.2516   |     1.0000    |  1.3439 |
| epoch 49 |   3.5782   |   2.2303   |     1.0000    |  1.3479 |
| epoch 50 |   3.5750   |   2.2268   |     1.0000    |  1.3482 |
+----------+------------+------------+---------------+---------+
