+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.0994   |   3.0994   |     0.0000    |  0.0000 |
| epoch 2  |   3.0544   |   3.0544   |     0.0000    |  0.0000 |
| epoch 3  |   3.0243   |   3.0243   |     0.0000    |  0.0000 |
| epoch 4  |   2.9997   |   2.9997   |     0.0000    |  0.0000 |
| epoch 5  |   2.9712   |   2.9712   |     0.0000    |  0.0000 |
| epoch 6  |   2.9435   |   2.9435   |     0.0000    |  0.0000 |
| epoch 7  |   2.9026   |   2.9026   |     0.0000    |  0.0000 |
| epoch 8  |   2.8629   |   2.8629   |     0.0000    |  0.0000 |
| epoch 9  |   2.8206   |   2.8206   |     0.0000    |  0.0000 |
| epoch 10 |   4.1855   |   2.7895   |     1.0000    |  1.3960 |
| epoch 11 |   4.1326   |   2.7569   |     1.0000    |  1.3757 |
| epoch 12 |   4.0961   |   2.7297   |     1.0000    |  1.3664 |
| epoch 13 |   4.0669   |   2.7090   |     1.0000    |  1.3579 |
| epoch 14 |   4.0506   |   2.6957   |     1.0000    |  1.3549 |
| epoch 15 |   4.0323   |   2.6738   |     1.0000    |  1.3586 |
| epoch 16 |   4.0218   |   2.6554   |     1.0000    |  1.3664 |
| epoch 17 |   3.9960   |   2.6336   |     1.0000    |  1.3623 |
| epoch 18 |   3.9747   |   2.6135   |     1.0000    |  1.3612 |
| epoch 19 |   3.9429   |   2.5925   |     1.0000    |  1.3504 |
| epoch 20 |   3.9353   |   2.5784   |     1.0000    |  1.3569 |
| epoch 21 |   3.9148   |   2.5613   |     1.0000    |  1.3535 |
| epoch 22 |   3.9070   |   2.5483   |     1.0000    |  1.3587 |
| epoch 23 |   3.8767   |   2.5269   |     1.0000    |  1.3498 |
| epoch 24 |   3.8659   |   2.5129   |     1.0000    |  1.3529 |
| epoch 25 |   3.8676   |   2.5110   |     1.0000    |  1.3566 |
| epoch 26 |   3.8289   |   2.4810   |     1.0000    |  1.3480 |
| epoch 27 |   3.8198   |   2.4713   |     1.0000    |  1.3485 |
| epoch 28 |   3.7990   |   2.4507   |     1.0000    |  1.3483 |
| epoch 29 |   3.7750   |   2.4323   |     1.0000    |  1.3426 |
| epoch 30 |   3.7654   |   2.4218   |     1.0000    |  1.3436 |
| epoch 31 |   3.7511   |   2.4053   |     1.0000    |  1.3457 |
| epoch 32 |   3.7267   |   2.3825   |     1.0000    |  1.3441 |
| epoch 33 |   3.7275   |   2.3820   |     1.0000    |  1.3456 |
| epoch 34 |   3.7084   |   2.3603   |     1.0000    |  1.3482 |
| epoch 35 |   3.6920   |   2.3499   |     1.0000    |  1.3421 |
| epoch 36 |   3.6832   |   2.3348   |     1.0000    |  1.3484 |
| epoch 37 |   3.6648   |   2.3181   |     1.0000    |  1.3467 |
| epoch 38 |   3.6538   |   2.3077   |     1.0000    |  1.3461 |
| epoch 39 |   3.6413   |   2.2916   |     1.0000    |  1.3497 |
| epoch 40 |   3.6171   |   2.2729   |     1.0000    |  1.3443 |
| epoch 41 |   3.6083   |   2.2612   |     1.0000    |  1.3471 |
| epoch 42 |   3.5874   |   2.2403   |     1.0000    |  1.3470 |
| epoch 43 |   3.5773   |   2.2313   |     1.0000    |  1.3461 |
| epoch 44 |   3.5807   |   2.2277   |     1.0000    |  1.3530 |
| epoch 45 |   3.5627   |   2.2087   |     1.0000    |  1.3540 |
| epoch 46 |   3.5357   |   2.1907   |     1.0000    |  1.3450 |
| epoch 47 |   3.5225   |   2.1832   |     1.0000    |  1.3393 |
| epoch 48 |   3.5140   |   2.1672   |     1.0000    |  1.3468 |
| epoch 49 |   3.4998   |   2.1523   |     1.0000    |  1.3475 |
| epoch 50 |   3.4898   |   2.1457   |     1.0000    |  1.3440 |
+----------+------------+------------+---------------+---------+
