+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.6178   |   3.6178   |     0.0000    |  0.0000 |
| epoch 2  |   3.3949   |   3.3949   |     0.0000    |  0.0000 |
| epoch 3  |   3.2548   |   3.2548   |     0.0000    |  0.0000 |
| epoch 4  |   3.1632   |   3.1632   |     0.0000    |  0.0000 |
| epoch 5  |   3.1015   |   3.1015   |     0.0000    |  0.0000 |
| epoch 6  |   3.0495   |   3.0495   |     0.0000    |  0.0000 |
| epoch 7  |   3.0128   |   3.0128   |     0.0000    |  0.0000 |
| epoch 8  |   2.9642   |   2.9642   |     0.0000    |  0.0000 |
| epoch 9  |   2.9358   |   2.9358   |     0.0000    |  0.0000 |
| epoch 10 |   4.2323   |   2.9020   |     1.0000    |  1.3303 |
| epoch 11 |   4.2149   |   2.8993   |     1.0000    |  1.3156 |
| epoch 12 |   4.1864   |   2.8664   |     1.0000    |  1.3200 |
| epoch 13 |   4.1625   |   2.8365   |     1.0000    |  1.3261 |
| epoch 14 |   4.1294   |   2.8059   |     1.0000    |  1.3235 |
| epoch 15 |   4.1052   |   2.7800   |     1.0000    |  1.3252 |
| epoch 16 |   4.0777   |   2.7512   |     1.0000    |  1.3265 |
| epoch 17 |   4.0479   |   2.7223   |     1.0000    |  1.3256 |
| epoch 18 |   4.0218   |   2.6935   |     1.0000    |  1.3283 |
| epoch 19 |   3.9956   |   2.6669   |     1.0000    |  1.3287 |
| epoch 20 |   3.9871   |   2.6484   |     1.0000    |  1.3386 |
| epoch 21 |   3.9671   |   2.6204   |     1.0000    |  1.3467 |
| epoch 22 |   3.9390   |   2.5970   |     1.0000    |  1.3419 |
| epoch 23 |   3.9099   |   2.5689   |     1.0000    |  1.3411 |
| epoch 24 |   3.8900   |   2.5475   |     1.0000    |  1.3425 |
| epoch 25 |   3.8669   |   2.5254   |     1.0000    |  1.3414 |
| epoch 26 |   3.8400   |   2.4996   |     1.0000    |  1.3405 |
| epoch 27 |   3.8163   |   2.4781   |     1.0000    |  1.3382 |
| epoch 28 |   3.7974   |   2.4585   |     1.0000    |  1.3390 |
| epoch 29 |   3.7741   |   2.4334   |     1.0000    |  1.3407 |
| epoch 30 |   3.7501   |   2.4112   |     1.0000    |  1.3389 |
| epoch 31 |   3.7336   |   2.3932   |     1.0000    |  1.3404 |
| epoch 32 |   3.7045   |   2.3679   |     1.0000    |  1.3366 |
| epoch 33 |   3.6977   |   2.3578   |     1.0000    |  1.3400 |
| epoch 34 |   3.6779   |   2.3370   |     1.0000    |  1.3409 |
| epoch 35 |   3.6596   |   2.3186   |     1.0000    |  1.3411 |
| epoch 36 |   3.6495   |   2.3074   |     1.0000    |  1.3421 |
| epoch 37 |   3.6240   |   2.2776   |     1.0000    |  1.3464 |
| epoch 38 |   3.6021   |   2.2573   |     1.0000    |  1.3447 |
| epoch 39 |   3.5973   |   2.2520   |     1.0000    |  1.3452 |
| epoch 40 |   3.5707   |   2.2286   |     1.0000    |  1.3421 |
| epoch 41 |   3.5435   |   2.2027   |     1.0000    |  1.3409 |
| epoch 42 |   3.5300   |   2.1899   |     1.0000    |  1.3401 |
| epoch 43 |   3.5112   |   2.1690   |     1.0000    |  1.3422 |
| epoch 44 |   3.4898   |   2.1513   |     1.0000    |  1.3384 |
| epoch 45 |   3.4820   |   2.1379   |     1.0000    |  1.3441 |
| epoch 46 |   3.4656   |   2.1257   |     1.0000    |  1.3399 |
| epoch 47 |   3.4496   |   2.1087   |     1.0000    |  1.3409 |
| epoch 48 |   3.4431   |   2.0950   |     1.0000    |  1.3481 |
| epoch 49 |   3.4246   |   2.0790   |     1.0000    |  1.3456 |
| epoch 50 |   3.4062   |   2.0655   |     1.0000    |  1.3407 |
+----------+------------+------------+---------------+---------+
