+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.0439   |   3.0439   |     0.0000    |  0.0000 |
| epoch 2  |   2.9956   |   2.9956   |     0.0000    |  0.0000 |
| epoch 3  |   2.9559   |   2.9559   |     0.0000    |  0.0000 |
| epoch 4  |   2.9161   |   2.9161   |     0.0000    |  0.0000 |
| epoch 5  |   2.8745   |   2.8745   |     0.0000    |  0.0000 |
| epoch 6  |   2.8299   |   2.8299   |     0.0000    |  0.0000 |
| epoch 7  |   2.7895   |   2.7895   |     0.0000    |  0.0000 |
| epoch 8  |   2.7521   |   2.7521   |     0.0000    |  0.0000 |
| epoch 9  |   2.7261   |   2.7261   |     0.0000    |  0.0000 |
| epoch 10 |   4.0758   |   2.6960   |     1.0000    |  1.3798 |
| epoch 11 |   4.0369   |   2.6783   |     1.0000    |  1.3585 |
| epoch 12 |   4.0109   |   2.6593   |     1.0000    |  1.3516 |
| epoch 13 |   3.9813   |   2.6331   |     1.0000    |  1.3482 |
| epoch 14 |   3.9708   |   2.6198   |     1.0000    |  1.3510 |
| epoch 15 |   3.9472   |   2.5941   |     1.0000    |  1.3530 |
| epoch 16 |   3.9244   |   2.5800   |     1.0000    |  1.3444 |
| epoch 17 |   3.8997   |   2.5570   |     1.0000    |  1.3427 |
| epoch 18 |   3.8652   |   2.5322   |     1.0000    |  1.3330 |
| epoch 19 |   3.8451   |   2.5108   |     1.0000    |  1.3343 |
| epoch 20 |   3.8310   |   2.4953   |     1.0000    |  1.3356 |
| epoch 21 |   3.8265   |   2.4855   |     1.0000    |  1.3410 |
| epoch 22 |   3.8018   |   2.4661   |     1.0000    |  1.3357 |
| epoch 23 |   3.7920   |   2.4515   |     1.0000    |  1.3405 |
| epoch 24 |   3.7751   |   2.4364   |     1.0000    |  1.3387 |
| epoch 25 |   3.7605   |   2.4174   |     1.0000    |  1.3431 |
| epoch 26 |   3.7449   |   2.4016   |     1.0000    |  1.3433 |
| epoch 27 |   3.7112   |   2.3762   |     1.0000    |  1.3350 |
| epoch 28 |   3.7091   |   2.3683   |     1.0000    |  1.3409 |
| epoch 29 |   3.6939   |   2.3546   |     1.0000    |  1.3393 |
| epoch 30 |   3.6824   |   2.3413   |     1.0000    |  1.3411 |
| epoch 31 |   3.6639   |   2.3272   |     1.0000    |  1.3366 |
| epoch 32 |   3.6466   |   2.3101   |     1.0000    |  1.3365 |
| epoch 33 |   3.6381   |   2.2939   |     1.0000    |  1.3442 |
| epoch 34 |   3.6178   |   2.2778   |     1.0000    |  1.3400 |
| epoch 35 |   3.6032   |   2.2643   |     1.0000    |  1.3389 |
| epoch 36 |   3.5841   |   2.2466   |     1.0000    |  1.3375 |
| epoch 37 |   3.5712   |   2.2302   |     1.0000    |  1.3410 |
| epoch 38 |   3.5616   |   2.2224   |     1.0000    |  1.3392 |
| epoch 39 |   3.5559   |   2.2127   |     1.0000    |  1.3432 |
| epoch 40 |   3.5325   |   2.1892   |     1.0000    |  1.3433 |
| epoch 41 |   3.5228   |   2.1825   |     1.0000    |  1.3403 |
| epoch 42 |   3.5028   |   2.1601   |     1.0000    |  1.3427 |
| epoch 43 |   3.4916   |   2.1553   |     1.0000    |  1.3362 |
| epoch 44 |   3.4793   |   2.1456   |     1.0000    |  1.3337 |
| epoch 45 |   3.4624   |   2.1282   |     1.0000    |  1.3342 |
| epoch 46 |   3.4350   |   2.1041   |     1.0000    |  1.3309 |
| epoch 47 |   3.4444   |   2.1042   |     1.0000    |  1.3402 |
| epoch 48 |   3.4307   |   2.0921   |     1.0000    |  1.3386 |
| epoch 49 |   3.4089   |   2.0725   |     1.0000    |  1.3363 |
| epoch 50 |   3.3975   |   2.0604   |     1.0000    |  1.3370 |
+----------+------------+------------+---------------+---------+
