+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   4.5064   |   4.5064   |     0.0000    |  0.0000 |
| epoch 2  |   4.3202   |   4.3202   |     0.0000    |  0.0000 |
| epoch 3  |   4.1789   |   4.1789   |     0.0000    |  0.0000 |
| epoch 4  |   4.0666   |   4.0666   |     0.0000    |  0.0000 |
| epoch 5  |   3.9910   |   3.9910   |     0.0000    |  0.0000 |
| epoch 6  |   3.9228   |   3.9228   |     0.0000    |  0.0000 |
| epoch 7  |   3.8657   |   3.8657   |     0.0000    |  0.0000 |
| epoch 8  |   3.8160   |   3.8160   |     0.0000    |  0.0000 |
| epoch 9  |   3.7645   |   3.7645   |     0.0000    |  0.0000 |
| epoch 10 |   5.0773   |   3.7340   |     1.0000    |  1.3433 |
| epoch 11 |   5.0123   |   3.7003   |     1.0000    |  1.3120 |
| epoch 12 |   4.9570   |   3.6427   |     1.0000    |  1.3143 |
| epoch 13 |   4.9039   |   3.5856   |     1.0000    |  1.3182 |
| epoch 14 |   4.8512   |   3.5378   |     1.0000    |  1.3134 |
| epoch 15 |   4.8155   |   3.4864   |     1.0000    |  1.3292 |
| epoch 16 |   4.7668   |   3.4472   |     1.0000    |  1.3195 |
| epoch 17 |   4.7358   |   3.4117   |     1.0000    |  1.3241 |
| epoch 18 |   4.6950   |   3.3687   |     1.0000    |  1.3263 |
| epoch 19 |   4.6686   |   3.3396   |     1.0000    |  1.3290 |
| epoch 20 |   4.6472   |   3.3118   |     1.0000    |  1.3354 |
| epoch 21 |   4.6164   |   3.2769   |     1.0000    |  1.3395 |
| epoch 22 |   4.5824   |   3.2452   |     1.0000    |  1.3372 |
| epoch 23 |   4.5522   |   3.2114   |     1.0000    |  1.3407 |
| epoch 24 |   4.5208   |   3.1816   |     1.0000    |  1.3393 |
| epoch 25 |   4.4926   |   3.1533   |     1.0000    |  1.3393 |
| epoch 26 |   4.4756   |   3.1290   |     1.0000    |  1.3466 |
| epoch 27 |   4.4501   |   3.1036   |     1.0000    |  1.3465 |
| epoch 28 |   4.4286   |   3.0835   |     1.0000    |  1.3451 |
| epoch 29 |   4.3987   |   3.0566   |     1.0000    |  1.3421 |
| epoch 30 |   4.3770   |   3.0313   |     1.0000    |  1.3457 |
| epoch 31 |   4.3530   |   3.0074   |     1.0000    |  1.3456 |
| epoch 32 |   4.3277   |   2.9828   |     1.0000    |  1.3449 |
| epoch 33 |   4.3049   |   2.9579   |     1.0000    |  1.3470 |
| epoch 34 |   4.2931   |   2.9462   |     1.0000    |  1.3469 |
| epoch 35 |   4.2668   |   2.9201   |     1.0000    |  1.3467 |
| epoch 36 |   4.2404   |   2.8927   |     1.0000    |  1.3477 |
| epoch 37 |   4.2294   |   2.8801   |     1.0000    |  1.3493 |
| epoch 38 |   4.2046   |   2.8589   |     1.0000    |  1.3458 |
| epoch 39 |   4.1769   |   2.8348   |     1.0000    |  1.3421 |
| epoch 40 |   4.1711   |   2.8224   |     1.0000    |  1.3487 |
| epoch 41 |   4.1344   |   2.7944   |     1.0000    |  1.3400 |
| epoch 42 |   4.1222   |   2.7814   |     1.0000    |  1.3408 |
| epoch 43 |   4.0931   |   2.7559   |     1.0000    |  1.3373 |
| epoch 44 |   4.0754   |   2.7414   |     1.0000    |  1.3340 |
| epoch 45 |   4.0756   |   2.7355   |     1.0000    |  1.3401 |
| epoch 46 |   4.0611   |   2.7130   |     1.0000    |  1.3481 |
| epoch 47 |   4.0365   |   2.6984   |     1.0000    |  1.3381 |
| epoch 48 |   4.0253   |   2.6803   |     1.0000    |  1.3450 |
| epoch 49 |   3.9990   |   2.6618   |     1.0000    |  1.3372 |
| epoch 50 |   3.9849   |   2.6504   |     1.0000    |  1.3345 |
+----------+------------+------------+---------------+---------+
