+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   2.4521   |   2.4521   |     0.0000    |  0.0000 |
| epoch 2  |   2.3791   |   2.3791   |     0.0000    |  0.0000 |
| epoch 3  |   2.3131   |   2.3131   |     0.0000    |  0.0000 |
| epoch 4  |   2.2624   |   2.2624   |     0.0000    |  0.0000 |
| epoch 5  |   2.2135   |   2.2135   |     0.0000    |  0.0000 |
| epoch 6  |   2.1637   |   2.1637   |     0.0000    |  0.0000 |
| epoch 7  |   2.1148   |   2.1148   |     0.0000    |  0.0000 |
| epoch 8  |   2.0607   |   2.0607   |     0.0000    |  0.0000 |
| epoch 9  |   2.0107   |   2.0107   |     0.0000    |  0.0000 |
| epoch 10 |   3.3658   |   1.9695   |     1.0000    |  1.3964 |
| epoch 11 |   3.3237   |   1.9345   |     1.0000    |  1.3892 |
| epoch 12 |   3.2858   |   1.8999   |     1.0000    |  1.3860 |
| epoch 13 |   3.2603   |   1.8752   |     1.0000    |  1.3851 |
| epoch 14 |   3.2294   |   1.8448   |     1.0000    |  1.3846 |
| epoch 15 |   3.1977   |   1.8151   |     1.0000    |  1.3826 |
| epoch 16 |   3.1766   |   1.7935   |     1.0000    |  1.3831 |
| epoch 17 |   3.1525   |   1.7700   |     1.0000    |  1.3825 |
| epoch 18 |   3.1255   |   1.7456   |     1.0000    |  1.3800 |
| epoch 19 |   3.1092   |   1.7283   |     1.0000    |  1.3809 |
| epoch 20 |   3.0854   |   1.7056   |     1.0000    |  1.3798 |
| epoch 21 |   3.0630   |   1.6840   |     1.0000    |  1.3790 |
| epoch 22 |   3.0451   |   1.6669   |     1.0000    |  1.3782 |
| epoch 23 |   3.0225   |   1.6440   |     1.0000    |  1.3784 |
| epoch 24 |   3.0061   |   1.6297   |     1.0000    |  1.3764 |
| epoch 25 |   2.9883   |   1.6123   |     1.0000    |  1.3760 |
| epoch 26 |   2.9649   |   1.5874   |     1.0000    |  1.3774 |
| epoch 27 |   2.9420   |   1.5671   |     1.0000    |  1.3749 |
| epoch 28 |   2.9322   |   1.5561   |     1.0000    |  1.3761 |
| epoch 29 |   2.9196   |   1.5442   |     1.0000    |  1.3754 |
| epoch 30 |   2.8916   |   1.5171   |     1.0000    |  1.3744 |
| epoch 31 |   2.8778   |   1.5045   |     1.0000    |  1.3733 |
| epoch 32 |   2.8613   |   1.4881   |     1.0000    |  1.3733 |
| epoch 33 |   2.8459   |   1.4732   |     1.0000    |  1.3727 |
| epoch 34 |   2.8293   |   1.4554   |     1.0000    |  1.3739 |
| epoch 35 |   2.8119   |   1.4396   |     1.0000    |  1.3722 |
| epoch 36 |   2.8015   |   1.4298   |     1.0000    |  1.3717 |
| epoch 37 |   2.7840   |   1.4133   |     1.0000    |  1.3707 |
| epoch 38 |   2.7704   |   1.3997   |     1.0000    |  1.3707 |
| epoch 39 |   2.7532   |   1.3815   |     1.0000    |  1.3717 |
| epoch 40 |   2.7432   |   1.3728   |     1.0000    |  1.3704 |
| epoch 41 |   2.7348   |   1.3644   |     1.0000    |  1.3704 |
| epoch 42 |   2.7176   |   1.3475   |     1.0000    |  1.3702 |
| epoch 43 |   2.7005   |   1.3305   |     1.0000    |  1.3700 |
| epoch 44 |   2.6947   |   1.3235   |     1.0000    |  1.3712 |
| epoch 45 |   2.6799   |   1.3103   |     1.0000    |  1.3695 |
| epoch 46 |   2.6647   |   1.2951   |     1.0000    |  1.3697 |
| epoch 47 |   2.6513   |   1.2824   |     1.0000    |  1.3689 |
| epoch 48 |   2.6431   |   1.2750   |     1.0000    |  1.3681 |
| epoch 49 |   2.6238   |   1.2554   |     1.0000    |  1.3684 |
| epoch 50 |   2.6199   |   1.2515   |     1.0000    |  1.3684 |
+----------+------------+------------+---------------+---------+
