+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.0727   |   3.0727   |     0.0000    |  0.0000 |
| epoch 2  |   2.7836   |   2.7836   |     0.0000    |  0.0000 |
| epoch 3  |   2.5745   |   2.5745   |     0.0000    |  0.0000 |
| epoch 4  |   2.4029   |   2.4029   |     0.0000    |  0.0000 |
| epoch 5  |   2.2647   |   2.2647   |     0.0000    |  0.0000 |
| epoch 6  |   2.1440   |   2.1440   |     0.0000    |  0.0000 |
| epoch 7  |   2.0340   |   2.0340   |     0.0000    |  0.0000 |
| epoch 8  |   1.9313   |   1.9313   |     0.0000    |  0.0000 |
| epoch 9  |   1.8329   |   1.8329   |     0.0000    |  0.0000 |
| epoch 10 |   3.1541   |   1.7573   |     1.0000    |  1.3968 |
| epoch 11 |   3.0714   |   1.6810   |     1.0000    |  1.3904 |
| epoch 12 |   2.9876   |   1.6033   |     1.0000    |  1.3843 |
| epoch 13 |   2.9125   |   1.5275   |     1.0000    |  1.3850 |
| epoch 14 |   2.8388   |   1.4535   |     1.0000    |  1.3853 |
| epoch 15 |   2.7606   |   1.3774   |     1.0000    |  1.3832 |
| epoch 16 |   2.7110   |   1.3292   |     1.0000    |  1.3818 |
| epoch 17 |   2.6470   |   1.2669   |     1.0000    |  1.3802 |
| epoch 18 |   2.5827   |   1.2020   |     1.0000    |  1.3807 |
| epoch 19 |   2.5311   |   1.1520   |     1.0000    |  1.3791 |
| epoch 20 |   2.4764   |   1.0981   |     1.0000    |  1.3782 |
| epoch 21 |   2.4384   |   1.0614   |     1.0000    |  1.3770 |
| epoch 22 |   2.3940   |   1.0182   |     1.0000    |  1.3757 |
| epoch 23 |   2.3535   |   0.9801   |     1.0000    |  1.3734 |
| epoch 24 |   2.3206   |   0.9449   |     1.0000    |  1.3757 |
| epoch 25 |   2.2770   |   0.9045   |     1.0000    |  1.3725 |
| epoch 26 |   2.2397   |   0.8672   |     1.0000    |  1.3725 |
| epoch 27 |   2.2102   |   0.8408   |     1.0000    |  1.3694 |
| epoch 28 |   2.1745   |   0.8040   |     1.0000    |  1.3705 |
| epoch 29 |   2.1433   |   0.7754   |     1.0000    |  1.3679 |
| epoch 30 |   2.1226   |   0.7540   |     1.0000    |  1.3686 |
| epoch 31 |   2.0886   |   0.7217   |     1.0000    |  1.3669 |
| epoch 32 |   2.0656   |   0.7012   |     1.0000    |  1.3644 |
| epoch 33 |   2.0399   |   0.6806   |     1.0000    |  1.3593 |
| epoch 34 |   2.0191   |   0.6604   |     1.0000    |  1.3587 |
| epoch 35 |   1.9850   |   0.6293   |     1.0000    |  1.3557 |
| epoch 36 |   1.9544   |   0.6050   |     1.0000    |  1.3494 |
| epoch 37 |   1.9346   |   0.5805   |     1.0000    |  1.3541 |
| epoch 38 |   1.9212   |   0.5695   |     1.0000    |  1.3517 |
| epoch 39 |   1.8879   |   0.5408   |     1.0000    |  1.3471 |
| epoch 40 |   1.8756   |   0.5352   |     1.0000    |  1.3404 |
| epoch 41 |   1.8668   |   0.5243   |     1.0000    |  1.3426 |
| epoch 42 |   1.8376   |   0.5020   |     1.0000    |  1.3356 |
| epoch 43 |   1.8114   |   0.4818   |     1.0000    |  1.3296 |
| epoch 44 |   1.8028   |   0.4741   |     1.0000    |  1.3288 |
| epoch 45 |   1.7690   |   0.4526   |     1.0000    |  1.3164 |
| epoch 46 |   1.7569   |   0.4445   |     1.0000    |  1.3125 |
| epoch 47 |   1.7696   |   0.4429   |     1.0000    |  1.3267 |
| epoch 48 |   1.7383   |   0.4225   |     1.0000    |  1.3157 |
| epoch 49 |   1.7303   |   0.4159   |     1.0000    |  1.3144 |
| epoch 50 |   1.7095   |   0.4018   |     1.0000    |  1.3077 |
+----------+------------+------------+---------------+---------+
