+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   2.7762   |   2.7762   |     0.0000    |  0.0000 |
| epoch 2  |   2.5069   |   2.5069   |     0.0000    |  0.0000 |
| epoch 3  |   2.3379   |   2.3379   |     0.0000    |  0.0000 |
| epoch 4  |   2.1950   |   2.1950   |     0.0000    |  0.0000 |
| epoch 5  |   2.0747   |   2.0747   |     0.0000    |  0.0000 |
| epoch 6  |   1.9752   |   1.9752   |     0.0000    |  0.0000 |
| epoch 7  |   1.8929   |   1.8929   |     0.0000    |  0.0000 |
| epoch 8  |   1.8163   |   1.8163   |     0.0000    |  0.0000 |
| epoch 9  |   1.7508   |   1.7508   |     0.0000    |  0.0000 |
| epoch 10 |   3.0567   |   1.6987   |     1.0000    |  1.3580 |
| epoch 11 |   3.0017   |   1.6534   |     1.0000    |  1.3483 |
| epoch 12 |   2.9628   |   1.6123   |     1.0000    |  1.3506 |
| epoch 13 |   2.9160   |   1.5662   |     1.0000    |  1.3498 |
| epoch 14 |   2.8692   |   1.5227   |     1.0000    |  1.3465 |
| epoch 15 |   2.8341   |   1.4829   |     1.0000    |  1.3512 |
| epoch 16 |   2.8030   |   1.4500   |     1.0000    |  1.3530 |
| epoch 17 |   2.7624   |   1.4131   |     1.0000    |  1.3493 |
| epoch 18 |   2.7286   |   1.3784   |     1.0000    |  1.3503 |
| epoch 19 |   2.6986   |   1.3464   |     1.0000    |  1.3522 |
| epoch 20 |   2.6659   |   1.3137   |     1.0000    |  1.3522 |
| epoch 21 |   2.6307   |   1.2826   |     1.0000    |  1.3481 |
| epoch 22 |   2.6028   |   1.2571   |     1.0000    |  1.3458 |
| epoch 23 |   2.5727   |   1.2291   |     1.0000    |  1.3436 |
| epoch 24 |   2.5445   |   1.2048   |     1.0000    |  1.3397 |
| epoch 25 |   2.5071   |   1.1780   |     1.0000    |  1.3290 |
| epoch 26 |   2.4800   |   1.1573   |     1.0000    |  1.3227 |
| epoch 27 |   2.4480   |   1.1333   |     1.0000    |  1.3147 |
| epoch 28 |   2.4341   |   1.1134   |     1.0000    |  1.3207 |
| epoch 29 |   2.4166   |   1.0957   |     1.0000    |  1.3209 |
| epoch 30 |   2.4057   |   1.0753   |     1.0000    |  1.3304 |
| epoch 31 |   2.3801   |   1.0564   |     1.0000    |  1.3237 |
| epoch 32 |   2.3538   |   1.0411   |     1.0000    |  1.3127 |
| epoch 33 |   2.3253   |   1.0245   |     1.0000    |  1.3008 |
| epoch 34 |   2.3083   |   1.0087   |     1.0000    |  1.2996 |
| epoch 35 |   2.2949   |   0.9983   |     1.0000    |  1.2966 |
| epoch 36 |   2.3010   |   0.9826   |     1.0000    |  1.3185 |
| epoch 37 |   2.2978   |   0.9692   |     1.0000    |  1.3285 |
| epoch 38 |   2.2649   |   0.9528   |     1.0000    |  1.3122 |
| epoch 39 |   2.2459   |   0.9397   |     1.0000    |  1.3062 |
| epoch 40 |   2.2283   |   0.9267   |     1.0000    |  1.3016 |
| epoch 41 |   2.2032   |   0.9190   |     1.0000    |  1.2842 |
| epoch 42 |   2.1905   |   0.9061   |     1.0000    |  1.2843 |
| epoch 43 |   2.1712   |   0.8956   |     1.0000    |  1.2756 |
| epoch 44 |   2.1516   |   0.8843   |     1.0000    |  1.2673 |
| epoch 45 |   2.1621   |   0.8776   |     1.0000    |  1.2845 |
| epoch 46 |   2.1399   |   0.8697   |     1.0000    |  1.2702 |
| epoch 47 |   2.1595   |   0.8667   |     1.0000    |  1.2928 |
| epoch 48 |   2.1492   |   0.8609   |     1.0000    |  1.2884 |
| epoch 49 |   2.1472   |   0.8532   |     1.0000    |  1.2939 |
| epoch 50 |   2.1252   |   0.8419   |     1.0000    |  1.2833 |
+----------+------------+------------+---------------+---------+
