+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.2065   |   3.2065   |     0.0000    |  0.0000 |
| epoch 2  |   3.1553   |   3.1553   |     0.0000    |  0.0000 |
| epoch 3  |   3.1126   |   3.1126   |     0.0000    |  0.0000 |
| epoch 4  |   3.0738   |   3.0738   |     0.0000    |  0.0000 |
| epoch 5  |   3.0341   |   3.0341   |     0.0000    |  0.0000 |
| epoch 6  |   3.0030   |   3.0030   |     0.0000    |  0.0000 |
| epoch 7  |   2.9615   |   2.9615   |     0.0000    |  0.0000 |
| epoch 8  |   2.9164   |   2.9164   |     0.0000    |  0.0000 |
| epoch 9  |   2.8709   |   2.8709   |     0.0000    |  0.0000 |
| epoch 10 |   4.2288   |   2.8304   |     1.0000    |  1.3984 |
| epoch 11 |   4.1846   |   2.7984   |     1.0000    |  1.3861 |
| epoch 12 |   4.1385   |   2.7583   |     1.0000    |  1.3802 |
| epoch 13 |   4.1109   |   2.7334   |     1.0000    |  1.3774 |
| epoch 14 |   4.0713   |   2.6973   |     1.0000    |  1.3740 |
| epoch 15 |   4.0346   |   2.6635   |     1.0000    |  1.3711 |
| epoch 16 |   4.0146   |   2.6425   |     1.0000    |  1.3721 |
| epoch 17 |   3.9749   |   2.6045   |     1.0000    |  1.3703 |
| epoch 18 |   3.9499   |   2.5833   |     1.0000    |  1.3666 |
| epoch 19 |   3.9234   |   2.5569   |     1.0000    |  1.3665 |
| epoch 20 |   3.8970   |   2.5316   |     1.0000    |  1.3654 |
| epoch 21 |   3.8731   |   2.5101   |     1.0000    |  1.3630 |
| epoch 22 |   3.8491   |   2.4909   |     1.0000    |  1.3582 |
| epoch 23 |   3.8375   |   2.4775   |     1.0000    |  1.3600 |
| epoch 24 |   3.8090   |   2.4486   |     1.0000    |  1.3604 |
| epoch 25 |   3.7918   |   2.4362   |     1.0000    |  1.3556 |
| epoch 26 |   3.7707   |   2.4149   |     1.0000    |  1.3558 |
| epoch 27 |   3.7683   |   2.4117   |     1.0000    |  1.3567 |
| epoch 28 |   3.7356   |   2.3836   |     1.0000    |  1.3519 |
| epoch 29 |   3.7185   |   2.3676   |     1.0000    |  1.3509 |
| epoch 30 |   3.6949   |   2.3476   |     1.0000    |  1.3473 |
| epoch 31 |   3.6847   |   2.3396   |     1.0000    |  1.3451 |
| epoch 32 |   3.6685   |   2.3207   |     1.0000    |  1.3477 |
| epoch 33 |   3.6571   |   2.3071   |     1.0000    |  1.3500 |
| epoch 34 |   3.6493   |   2.2973   |     1.0000    |  1.3520 |
| epoch 35 |   3.6393   |   2.2893   |     1.0000    |  1.3499 |
| epoch 36 |   3.6194   |   2.2670   |     1.0000    |  1.3524 |
| epoch 37 |   3.6042   |   2.2543   |     1.0000    |  1.3498 |
| epoch 38 |   3.5972   |   2.2423   |     1.0000    |  1.3549 |
| epoch 39 |   3.5864   |   2.2323   |     1.0000    |  1.3541 |
| epoch 40 |   3.5557   |   2.2076   |     1.0000    |  1.3481 |
| epoch 41 |   3.5581   |   2.2106   |     1.0000    |  1.3475 |
| epoch 42 |   3.5319   |   2.1829   |     1.0000    |  1.3490 |
| epoch 43 |   3.5257   |   2.1746   |     1.0000    |  1.3512 |
| epoch 44 |   3.5228   |   2.1701   |     1.0000    |  1.3527 |
| epoch 45 |   3.5042   |   2.1567   |     1.0000    |  1.3475 |
| epoch 46 |   3.4903   |   2.1393   |     1.0000    |  1.3509 |
| epoch 47 |   3.4808   |   2.1314   |     1.0000    |  1.3494 |
| epoch 48 |   3.4737   |   2.1210   |     1.0000    |  1.3527 |
| epoch 49 |   3.4564   |   2.1060   |     1.0000    |  1.3504 |
| epoch 50 |   3.4507   |   2.0965   |     1.0000    |  1.3542 |
+----------+------------+------------+---------------+---------+
