+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.1952   |   3.1952   |     0.0000    |  0.0000 |
| epoch 2  |   3.0042   |   3.0042   |     0.0000    |  0.0000 |
| epoch 3  |   2.9048   |   2.9048   |     0.0000    |  0.0000 |
| epoch 4  |   2.8288   |   2.8288   |     0.0000    |  0.0000 |
| epoch 5  |   2.7581   |   2.7581   |     0.0000    |  0.0000 |
| epoch 6  |   2.6929   |   2.6929   |     0.0000    |  0.0000 |
| epoch 7  |   2.6270   |   2.6270   |     0.0000    |  0.0000 |
| epoch 8  |   2.5606   |   2.5606   |     0.0000    |  0.0000 |
| epoch 9  |   2.5014   |   2.5014   |     0.0000    |  0.0000 |
| epoch 10 |   3.8222   |   2.4532   |     1.0000    |  1.3690 |
| epoch 11 |   3.7796   |   2.4146   |     1.0000    |  1.3650 |
| epoch 12 |   3.7339   |   2.3702   |     1.0000    |  1.3637 |
| epoch 13 |   3.6977   |   2.3348   |     1.0000    |  1.3628 |
| epoch 14 |   3.6671   |   2.3044   |     1.0000    |  1.3627 |
| epoch 15 |   3.6373   |   2.2727   |     1.0000    |  1.3646 |
| epoch 16 |   3.6034   |   2.2417   |     1.0000    |  1.3617 |
| epoch 17 |   3.5743   |   2.2135   |     1.0000    |  1.3608 |
| epoch 18 |   3.5539   |   2.1921   |     1.0000    |  1.3618 |
| epoch 19 |   3.5221   |   2.1646   |     1.0000    |  1.3575 |
| epoch 20 |   3.5057   |   2.1440   |     1.0000    |  1.3617 |
| epoch 21 |   3.4848   |   2.1231   |     1.0000    |  1.3617 |
| epoch 22 |   3.4583   |   2.0977   |     1.0000    |  1.3606 |
| epoch 23 |   3.4422   |   2.0801   |     1.0000    |  1.3622 |
| epoch 24 |   3.4185   |   2.0576   |     1.0000    |  1.3609 |
| epoch 25 |   3.3967   |   2.0379   |     1.0000    |  1.3588 |
| epoch 26 |   3.3819   |   2.0202   |     1.0000    |  1.3616 |
| epoch 27 |   3.3609   |   2.0006   |     1.0000    |  1.3603 |
| epoch 28 |   3.3463   |   1.9841   |     1.0000    |  1.3622 |
| epoch 29 |   3.3253   |   1.9667   |     1.0000    |  1.3585 |
| epoch 30 |   3.3021   |   1.9452   |     1.0000    |  1.3569 |
| epoch 31 |   3.2781   |   1.9249   |     1.0000    |  1.3532 |
| epoch 32 |   3.2703   |   1.9122   |     1.0000    |  1.3581 |
| epoch 33 |   3.2536   |   1.8960   |     1.0000    |  1.3576 |
| epoch 34 |   3.2361   |   1.8802   |     1.0000    |  1.3558 |
| epoch 35 |   3.2174   |   1.8615   |     1.0000    |  1.3559 |
| epoch 36 |   3.2036   |   1.8474   |     1.0000    |  1.3562 |
| epoch 37 |   3.1794   |   1.8327   |     1.0000    |  1.3467 |
| epoch 38 |   3.1711   |   1.8195   |     1.0000    |  1.3517 |
| epoch 39 |   3.1458   |   1.8018   |     1.0000    |  1.3440 |
| epoch 40 |   3.1375   |   1.7893   |     1.0000    |  1.3482 |
| epoch 41 |   3.1227   |   1.7773   |     1.0000    |  1.3454 |
| epoch 42 |   3.1028   |   1.7635   |     1.0000    |  1.3393 |
| epoch 43 |   3.0895   |   1.7493   |     1.0000    |  1.3402 |
| epoch 44 |   3.0748   |   1.7369   |     1.0000    |  1.3379 |
| epoch 45 |   3.0594   |   1.7260   |     1.0000    |  1.3334 |
| epoch 46 |   3.0430   |   1.7116   |     1.0000    |  1.3314 |
| epoch 47 |   3.0303   |   1.7023   |     1.0000    |  1.3280 |
| epoch 48 |   3.0240   |   1.6937   |     1.0000    |  1.3303 |
| epoch 49 |   3.0082   |   1.6809   |     1.0000    |  1.3273 |
| epoch 50 |   2.9975   |   1.6729   |     1.0000    |  1.3245 |
+----------+------------+------------+---------------+---------+
