+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   1.5875   |   1.5875   |     0.0000    |  0.0000 |
| epoch 2  |   1.4423   |   1.4423   |     0.0000    |  0.0000 |
| epoch 3  |   1.3586   |   1.3586   |     0.0000    |  0.0000 |
| epoch 4  |   1.3018   |   1.3018   |     0.0000    |  0.0000 |
| epoch 5  |   1.2714   |   1.2714   |     0.0000    |  0.0000 |
| epoch 6  |   1.2572   |   1.2572   |     0.0000    |  0.0000 |
| epoch 7  |   1.2080   |   1.2080   |     0.0000    |  0.0000 |
| epoch 8  |   1.1890   |   1.1890   |     0.0000    |  0.0000 |
| epoch 9  |   1.1598   |   1.1598   |     0.0000    |  0.0000 |
| epoch 10 |   2.5399   |   1.1476   |     1.0000    |  1.3923 |
| epoch 11 |   2.4954   |   1.1271   |     1.0000    |  1.3683 |
| epoch 12 |   2.4551   |   1.0954   |     1.0000    |  1.3597 |
| epoch 13 |   2.4446   |   1.0791   |     1.0000    |  1.3655 |
| epoch 14 |   2.4312   |   1.0732   |     1.0000    |  1.3579 |
| epoch 15 |   2.4192   |   1.0563   |     1.0000    |  1.3630 |
| epoch 16 |   2.4204   |   1.0584   |     1.0000    |  1.3619 |
| epoch 17 |   2.3976   |   1.0339   |     1.0000    |  1.3637 |
| epoch 18 |   2.3824   |   1.0202   |     1.0000    |  1.3622 |
| epoch 19 |   2.3849   |   1.0179   |     1.0000    |  1.3670 |
| epoch 20 |   2.3821   |   1.0158   |     1.0000    |  1.3664 |
| epoch 21 |   2.3551   |   0.9891   |     1.0000    |  1.3660 |
| epoch 22 |   2.3361   |   0.9729   |     1.0000    |  1.3632 |
| epoch 23 |   2.3387   |   0.9720   |     1.0000    |  1.3667 |
| epoch 24 |   2.3310   |   0.9674   |     1.0000    |  1.3636 |
| epoch 25 |   2.3069   |   0.9512   |     1.0000    |  1.3557 |
| epoch 26 |   2.3067   |   0.9435   |     1.0000    |  1.3632 |
| epoch 27 |   2.2861   |   0.9227   |     1.0000    |  1.3634 |
| epoch 28 |   2.2877   |   0.9215   |     1.0000    |  1.3661 |
| epoch 29 |   2.2793   |   0.9192   |     1.0000    |  1.3601 |
| epoch 30 |   2.2830   |   0.9230   |     1.0000    |  1.3601 |
| epoch 31 |   2.2647   |   0.9002   |     1.0000    |  1.3644 |
| epoch 32 |   2.2588   |   0.8943   |     1.0000    |  1.3645 |
| epoch 33 |   2.2586   |   0.8982   |     1.0000    |  1.3604 |
| epoch 34 |   2.2436   |   0.8803   |     1.0000    |  1.3633 |
| epoch 35 |   2.2220   |   0.8628   |     1.0000    |  1.3593 |
| epoch 36 |   2.2315   |   0.8659   |     1.0000    |  1.3656 |
| epoch 37 |   2.2221   |   0.8546   |     1.0000    |  1.3676 |
| epoch 38 |   2.2275   |   0.8564   |     1.0000    |  1.3711 |
| epoch 39 |   2.1934   |   0.8363   |     1.0000    |  1.3571 |
| epoch 40 |   2.2052   |   0.8375   |     1.0000    |  1.3678 |
| epoch 41 |   2.1881   |   0.8241   |     1.0000    |  1.3640 |
| epoch 42 |   2.1892   |   0.8254   |     1.0000    |  1.3638 |
| epoch 43 |   2.1945   |   0.8285   |     1.0000    |  1.3660 |
| epoch 44 |   2.1762   |   0.8109   |     1.0000    |  1.3653 |
| epoch 45 |   2.1665   |   0.8049   |     1.0000    |  1.3616 |
| epoch 46 |   2.1675   |   0.7992   |     1.0000    |  1.3682 |
| epoch 47 |   2.1560   |   0.7880   |     1.0000    |  1.3679 |
| epoch 48 |   2.1847   |   0.8130   |     1.0000    |  1.3717 |
| epoch 49 |   2.1613   |   0.7976   |     1.0000    |  1.3637 |
| epoch 50 |   2.1395   |   0.7703   |     1.0000    |  1.3692 |
+----------+------------+------------+---------------+---------+
