+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   3.7562   |   3.7562   |     0.0000    |  0.0000 |
| epoch 2  |   3.6916   |   3.6916   |     0.0000    |  0.0000 |
| epoch 3  |   3.6430   |   3.6430   |     0.0000    |  0.0000 |
| epoch 4  |   3.5941   |   3.5941   |     0.0000    |  0.0000 |
| epoch 5  |   3.5482   |   3.5482   |     0.0000    |  0.0000 |
| epoch 6  |   3.5078   |   3.5078   |     0.0000    |  0.0000 |
| epoch 7  |   3.4657   |   3.4657   |     0.0000    |  0.0000 |
| epoch 8  |   3.4371   |   3.4371   |     0.0000    |  0.0000 |
| epoch 9  |   3.3965   |   3.3965   |     0.0000    |  0.0000 |
| epoch 10 |   4.7428   |   3.3682   |     1.0000    |  1.3746 |
| epoch 11 |   4.6858   |   3.3435   |     1.0000    |  1.3424 |
| epoch 12 |   4.6509   |   3.3237   |     1.0000    |  1.3273 |
| epoch 13 |   4.6411   |   3.3123   |     1.0000    |  1.3289 |
| epoch 14 |   4.6168   |   3.3018   |     1.0000    |  1.3150 |
| epoch 15 |   4.6139   |   3.2889   |     1.0000    |  1.3250 |
| epoch 16 |   4.5859   |   3.2644   |     1.0000    |  1.3215 |
| epoch 17 |   4.5713   |   3.2386   |     1.0000    |  1.3327 |
| epoch 18 |   4.5606   |   3.2295   |     1.0000    |  1.3311 |
| epoch 19 |   4.5437   |   3.2162   |     1.0000    |  1.3275 |
| epoch 20 |   4.5132   |   3.1951   |     1.0000    |  1.3181 |
| epoch 21 |   4.5011   |   3.1769   |     1.0000    |  1.3242 |
| epoch 22 |   4.4729   |   3.1557   |     1.0000    |  1.3172 |
| epoch 23 |   4.4373   |   3.1247   |     1.0000    |  1.3126 |
| epoch 24 |   4.4390   |   3.1187   |     1.0000    |  1.3203 |
| epoch 25 |   4.4308   |   3.1039   |     1.0000    |  1.3270 |
| epoch 26 |   4.4130   |   3.0889   |     1.0000    |  1.3241 |
| epoch 27 |   4.3936   |   3.0672   |     1.0000    |  1.3264 |
| epoch 28 |   4.3889   |   3.0549   |     1.0000    |  1.3340 |
| epoch 29 |   4.3720   |   3.0401   |     1.0000    |  1.3319 |
| epoch 30 |   4.3558   |   3.0224   |     1.0000    |  1.3334 |
| epoch 31 |   4.3405   |   3.0086   |     1.0000    |  1.3319 |
| epoch 32 |   4.3205   |   2.9918   |     1.0000    |  1.3287 |
| epoch 33 |   4.3019   |   2.9712   |     1.0000    |  1.3307 |
| epoch 34 |   4.2962   |   2.9563   |     1.0000    |  1.3399 |
| epoch 35 |   4.2884   |   2.9459   |     1.0000    |  1.3426 |
| epoch 36 |   4.2747   |   2.9350   |     1.0000    |  1.3396 |
| epoch 37 |   4.2481   |   2.9044   |     1.0000    |  1.3438 |
| epoch 38 |   4.2407   |   2.8986   |     1.0000    |  1.3421 |
| epoch 39 |   4.2190   |   2.8837   |     1.0000    |  1.3352 |
| epoch 40 |   4.1970   |   2.8616   |     1.0000    |  1.3354 |
| epoch 41 |   4.1843   |   2.8473   |     1.0000    |  1.3370 |
| epoch 42 |   4.1816   |   2.8432   |     1.0000    |  1.3384 |
| epoch 43 |   4.1547   |   2.8198   |     1.0000    |  1.3349 |
| epoch 44 |   4.1298   |   2.7997   |     1.0000    |  1.3301 |
| epoch 45 |   4.1332   |   2.7950   |     1.0000    |  1.3382 |
| epoch 46 |   4.1166   |   2.7836   |     1.0000    |  1.3329 |
| epoch 47 |   4.1084   |   2.7708   |     1.0000    |  1.3376 |
| epoch 48 |   4.0950   |   2.7552   |     1.0000    |  1.3398 |
| epoch 49 |   4.0786   |   2.7360   |     1.0000    |  1.3426 |
| epoch 50 |   4.0669   |   2.7261   |     1.0000    |  1.3407 |
+----------+------------+------------+---------------+---------+
