+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   0.7342   |   0.7342   |     0.0000    |  0.0000 |
| epoch 2  |   0.6914   |   0.6914   |     0.0000    |  0.0000 |
| epoch 3  |   0.6735   |   0.6735   |     0.0000    |  0.0000 |
| epoch 4  |   0.6456   |   0.6456   |     0.0000    |  0.0000 |
| epoch 5  |   0.6232   |   0.6232   |     0.0000    |  0.0000 |
| epoch 6  |   0.5944   |   0.5944   |     0.0000    |  0.0000 |
| epoch 7  |   0.5627   |   0.5627   |     0.0000    |  0.0000 |
| epoch 8  |   0.5399   |   0.5399   |     0.0000    |  0.0000 |
| epoch 9  |   0.5152   |   0.5152   |     0.0000    |  0.0000 |
| epoch 10 |   1.8793   |   0.4929   |     1.0000    |  1.3865 |
| epoch 11 |   1.8505   |   0.4839   |     1.0000    |  1.3666 |
| epoch 12 |   1.8343   |   0.4719   |     1.0000    |  1.3624 |
| epoch 13 |   1.8240   |   0.4643   |     1.0000    |  1.3597 |
| epoch 14 |   1.8011   |   0.4485   |     1.0000    |  1.3526 |
| epoch 15 |   1.7740   |   0.4279   |     1.0000    |  1.3461 |
| epoch 16 |   1.7832   |   0.4345   |     1.0000    |  1.3487 |
| epoch 17 |   1.7656   |   0.4195   |     1.0000    |  1.3461 |
| epoch 18 |   1.7622   |   0.4162   |     1.0000    |  1.3461 |
| epoch 19 |   1.7653   |   0.4150   |     1.0000    |  1.3503 |
| epoch 20 |   1.7676   |   0.4175   |     1.0000    |  1.3501 |
| epoch 21 |   1.7413   |   0.3963   |     1.0000    |  1.3450 |
| epoch 22 |   1.7436   |   0.3956   |     1.0000    |  1.3480 |
| epoch 23 |   1.7429   |   0.3928   |     1.0000    |  1.3500 |
| epoch 24 |   1.7367   |   0.3845   |     1.0000    |  1.3522 |
| epoch 25 |   1.7206   |   0.3754   |     1.0000    |  1.3452 |
| epoch 26 |   1.7148   |   0.3730   |     1.0000    |  1.3418 |
| epoch 27 |   1.7217   |   0.3757   |     1.0000    |  1.3460 |
| epoch 28 |   1.7107   |   0.3680   |     1.0000    |  1.3427 |
| epoch 29 |   1.7087   |   0.3630   |     1.0000    |  1.3457 |
| epoch 30 |   1.7154   |   0.3666   |     1.0000    |  1.3488 |
| epoch 31 |   1.7017   |   0.3570   |     1.0000    |  1.3447 |
| epoch 32 |   1.7101   |   0.3606   |     1.0000    |  1.3495 |
| epoch 33 |   1.6945   |   0.3482   |     1.0000    |  1.3463 |
| epoch 34 |   1.6916   |   0.3386   |     1.0000    |  1.3530 |
| epoch 35 |   1.6897   |   0.3366   |     1.0000    |  1.3531 |
| epoch 36 |   1.6800   |   0.3312   |     1.0000    |  1.3488 |
| epoch 37 |   1.6855   |   0.3392   |     1.0000    |  1.3463 |
| epoch 38 |   1.6751   |   0.3284   |     1.0000    |  1.3466 |
| epoch 39 |   1.6744   |   0.3253   |     1.0000    |  1.3491 |
| epoch 40 |   1.6692   |   0.3237   |     1.0000    |  1.3455 |
| epoch 41 |   1.6722   |   0.3220   |     1.0000    |  1.3502 |
| epoch 42 |   1.6598   |   0.3108   |     1.0000    |  1.3490 |
| epoch 43 |   1.6604   |   0.3119   |     1.0000    |  1.3484 |
| epoch 44 |   1.6616   |   0.3113   |     1.0000    |  1.3504 |
| epoch 45 |   1.6547   |   0.3020   |     1.0000    |  1.3527 |
| epoch 46 |   1.6475   |   0.2934   |     1.0000    |  1.3542 |
| epoch 47 |   1.6504   |   0.3002   |     1.0000    |  1.3501 |
| epoch 48 |   1.6472   |   0.3018   |     1.0000    |  1.3454 |
| epoch 49 |   1.6438   |   0.2940   |     1.0000    |  1.3498 |
| epoch 50 |   1.6359   |   0.2857   |     1.0000    |  1.3502 |
+----------+------------+------------+---------------+---------+
