+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   0.7053   |   0.7053   |     0.0000    |  0.0000 |
| epoch 2  |   0.6770   |   0.6770   |     0.0000    |  0.0000 |
| epoch 3  |   0.6585   |   0.6585   |     0.0000    |  0.0000 |
| epoch 4  |   0.6346   |   0.6346   |     0.0000    |  0.0000 |
| epoch 5  |   0.6162   |   0.6162   |     0.0000    |  0.0000 |
| epoch 6  |   0.5945   |   0.5945   |     0.0000    |  0.0000 |
| epoch 7  |   0.5680   |   0.5680   |     0.0000    |  0.0000 |
| epoch 8  |   0.5420   |   0.5420   |     0.0000    |  0.0000 |
| epoch 9  |   0.5176   |   0.5176   |     0.0000    |  0.0000 |
| epoch 10 |   1.9024   |   0.5057   |     1.0000    |  1.3967 |
| epoch 11 |   1.8786   |   0.4951   |     1.0000    |  1.3834 |
| epoch 12 |   1.8480   |   0.4758   |     1.0000    |  1.3722 |
| epoch 13 |   1.8344   |   0.4641   |     1.0000    |  1.3703 |
| epoch 14 |   1.8150   |   0.4499   |     1.0000    |  1.3650 |
| epoch 15 |   1.8088   |   0.4450   |     1.0000    |  1.3638 |
| epoch 16 |   1.7964   |   0.4290   |     1.0000    |  1.3674 |
| epoch 17 |   1.7854   |   0.4183   |     1.0000    |  1.3671 |
| epoch 18 |   1.7655   |   0.4042   |     1.0000    |  1.3613 |
| epoch 19 |   1.7504   |   0.3925   |     1.0000    |  1.3579 |
| epoch 20 |   1.7458   |   0.3877   |     1.0000    |  1.3581 |
| epoch 21 |   1.7456   |   0.3875   |     1.0000    |  1.3581 |
| epoch 22 |   1.7356   |   0.3790   |     1.0000    |  1.3566 |
| epoch 23 |   1.7238   |   0.3674   |     1.0000    |  1.3564 |
| epoch 24 |   1.7172   |   0.3625   |     1.0000    |  1.3547 |
| epoch 25 |   1.7173   |   0.3616   |     1.0000    |  1.3556 |
| epoch 26 |   1.7107   |   0.3567   |     1.0000    |  1.3540 |
| epoch 27 |   1.7016   |   0.3485   |     1.0000    |  1.3531 |
| epoch 28 |   1.6943   |   0.3410   |     1.0000    |  1.3533 |
| epoch 29 |   1.6856   |   0.3316   |     1.0000    |  1.3539 |
| epoch 30 |   1.6789   |   0.3284   |     1.0000    |  1.3505 |
| epoch 31 |   1.6811   |   0.3277   |     1.0000    |  1.3533 |
| epoch 32 |   1.6688   |   0.3197   |     1.0000    |  1.3491 |
| epoch 33 |   1.6629   |   0.3165   |     1.0000    |  1.3464 |
| epoch 34 |   1.6733   |   0.3174   |     1.0000    |  1.3559 |
| epoch 35 |   1.6582   |   0.3041   |     1.0000    |  1.3541 |
| epoch 36 |   1.6619   |   0.3095   |     1.0000    |  1.3524 |
| epoch 37 |   1.6562   |   0.3012   |     1.0000    |  1.3550 |
| epoch 38 |   1.6448   |   0.2946   |     1.0000    |  1.3502 |
| epoch 39 |   1.6543   |   0.3010   |     1.0000    |  1.3533 |
| epoch 40 |   1.6280   |   0.2810   |     1.0000    |  1.3470 |
| epoch 41 |   1.6261   |   0.2788   |     1.0000    |  1.3473 |
| epoch 42 |   1.6247   |   0.2735   |     1.0000    |  1.3512 |
| epoch 43 |   1.6259   |   0.2747   |     1.0000    |  1.3512 |
| epoch 44 |   1.6307   |   0.2791   |     1.0000    |  1.3516 |
| epoch 45 |   1.6208   |   0.2668   |     1.0000    |  1.3540 |
| epoch 46 |   1.6029   |   0.2547   |     1.0000    |  1.3482 |
| epoch 47 |   1.6171   |   0.2651   |     1.0000    |  1.3520 |
| epoch 48 |   1.6046   |   0.2546   |     1.0000    |  1.3500 |
| epoch 49 |   1.6036   |   0.2523   |     1.0000    |  1.3513 |
| epoch 50 |   1.6027   |   0.2541   |     1.0000    |  1.3486 |
+----------+------------+------------+---------------+---------+
