+----------+------------+------------+---------------+---------+
| # Epoch  | Train_loss | Model_loss | epoch_lamb_da | da_loss |
+----------+------------+------------+---------------+---------+
| epoch 1  |   0.6686   |   0.6686   |     0.0000    |  0.0000 |
| epoch 2  |   0.5304   |   0.5304   |     0.0000    |  0.0000 |
| epoch 3  |   0.4483   |   0.4483   |     0.0000    |  0.0000 |
| epoch 4  |   0.4053   |   0.4053   |     0.0000    |  0.0000 |
| epoch 5  |   0.3815   |   0.3815   |     0.0000    |  0.0000 |
| epoch 6  |   0.3644   |   0.3644   |     0.0000    |  0.0000 |
| epoch 7  |   0.3442   |   0.3442   |     0.0000    |  0.0000 |
| epoch 8  |   0.3366   |   0.3366   |     0.0000    |  0.0000 |
| epoch 9  |   0.3242   |   0.3242   |     0.0000    |  0.0000 |
| epoch 10 |   1.6987   |   0.3214   |     1.0000    |  1.3772 |
| epoch 11 |   1.6585   |   0.3046   |     1.0000    |  1.3539 |
| epoch 12 |   1.6413   |   0.3013   |     1.0000    |  1.3400 |
| epoch 13 |   1.6331   |   0.2981   |     1.0000    |  1.3351 |
| epoch 14 |   1.6326   |   0.2938   |     1.0000    |  1.3389 |
| epoch 15 |   1.6321   |   0.2902   |     1.0000    |  1.3419 |
| epoch 16 |   1.6289   |   0.2854   |     1.0000    |  1.3435 |
| epoch 17 |   1.6240   |   0.2795   |     1.0000    |  1.3445 |
| epoch 18 |   1.6287   |   0.2787   |     1.0000    |  1.3499 |
| epoch 19 |   1.6200   |   0.2718   |     1.0000    |  1.3482 |
| epoch 20 |   1.6159   |   0.2648   |     1.0000    |  1.3511 |
| epoch 21 |   1.6106   |   0.2629   |     1.0000    |  1.3477 |
| epoch 22 |   1.6084   |   0.2595   |     1.0000    |  1.3488 |
| epoch 23 |   1.6105   |   0.2593   |     1.0000    |  1.3512 |
| epoch 24 |   1.6018   |   0.2584   |     1.0000    |  1.3434 |
| epoch 25 |   1.5895   |   0.2512   |     1.0000    |  1.3383 |
| epoch 26 |   1.5909   |   0.2445   |     1.0000    |  1.3464 |
| epoch 27 |   1.5926   |   0.2426   |     1.0000    |  1.3500 |
| epoch 28 |   1.5955   |   0.2420   |     1.0000    |  1.3535 |
| epoch 29 |   1.5873   |   0.2372   |     1.0000    |  1.3502 |
| epoch 30 |   1.5947   |   0.2410   |     1.0000    |  1.3537 |
| epoch 31 |   1.5880   |   0.2366   |     1.0000    |  1.3514 |
| epoch 32 |   1.5815   |   0.2300   |     1.0000    |  1.3515 |
| epoch 33 |   1.5819   |   0.2321   |     1.0000    |  1.3498 |
| epoch 34 |   1.5758   |   0.2269   |     1.0000    |  1.3489 |
| epoch 35 |   1.5780   |   0.2308   |     1.0000    |  1.3472 |
| epoch 36 |   1.5720   |   0.2226   |     1.0000    |  1.3494 |
| epoch 37 |   1.5736   |   0.2211   |     1.0000    |  1.3525 |
| epoch 38 |   1.5813   |   0.2244   |     1.0000    |  1.3569 |
| epoch 39 |   1.5754   |   0.2182   |     1.0000    |  1.3572 |
| epoch 40 |   1.5617   |   0.2110   |     1.0000    |  1.3507 |
| epoch 41 |   1.5690   |   0.2177   |     1.0000    |  1.3513 |
| epoch 42 |   1.5680   |   0.2130   |     1.0000    |  1.3549 |
| epoch 43 |   1.5660   |   0.2114   |     1.0000    |  1.3545 |
| epoch 44 |   1.5658   |   0.2099   |     1.0000    |  1.3559 |
| epoch 45 |   1.5530   |   0.2004   |     1.0000    |  1.3527 |
| epoch 46 |   1.5569   |   0.2027   |     1.0000    |  1.3542 |
| epoch 47 |   1.5577   |   0.2033   |     1.0000    |  1.3544 |
| epoch 48 |   1.5513   |   0.1989   |     1.0000    |  1.3524 |
| epoch 49 |   1.5549   |   0.1976   |     1.0000    |  1.3573 |
| epoch 50 |   1.5450   |   0.1916   |     1.0000    |  1.3534 |
+----------+------------+------------+---------------+---------+
